Actual,Predicted
37,30.482567118218004
34,42.200724389818404
45,44.578248070525085
13,16.710790050914945
10,11.072489213818752
31,27.51104661964908
16,16.1135672136325
31,26.682973448733264
27,30.42233629383972
22,27.620780208715807
43,50.78995971781752
48,50.91390836086479
18,17.6290870416161
16,25.577449174363235
18,21.14167043794075
16,13.36268881447673
22,16.22794446876685
50,34.80886784919302
32,30.030135407526807
13,11.707229292957091
27,29.26193762164484
20,12.60781093388577
39,36.170006420916295
27,29.43382002392888
49,34.39278986492418
17,13.852315836806081
32,28.605703228472862
36,27.93263011241698
18,17.5189953263751
52,51.84201812113006
37,39.02152506986865
40,33.70295289874577
37,45.33775703838302
41,35.81382086734514
33,34.69708235815914
44,49.465332869979136
20,26.323390971062178
44,41.718679102353754
11,11.59927043134883
43,29.041422075180748
50,44.45955942114198
20,20.620417626473284
41,36.71194651943726
20,24.53483910308882
13,17.13220871202206
27,22.31965624687361
22,21.106515725418905
28,29.711355937899526
35,34.916807890576266
25,33.0287544990132
35,28.17069562633211
36,40.85760974455556
4,10.993271579268692
63,49.99159421927705
15,21.430146192354425
7,8.665355647394673
46,47.50414531759127
37,43.53545045946272
9,13.011833482406752
7,9.741579839271466
36,31.31593507898093
18,20.548169057860747
22,22.458358733299566
13,16.432325717461506
29,19.321231603269897
31,25.588147067909155
11,9.285980700155623
13,13.492229529857866
10,14.021953378271263
29,33.44723285558617
43,48.34430732631954
30,24.962186247016604
12,13.442435325956131
27,26.489907063795595
16,21.99703446148495
26,22.931154144611327
35,35.48862408817195
26,21.572336915587616
26,30.063493049431788
15,16.560346906064268
36,31.348369169744597
42,37.422742016711105
63,69.13495957158194
43,64.10983098320096
21,22.677242609472206
35,26.74975493456314
59,64.37811539410282
64,45.82113586913765
39,36.59954122399125
36,33.63923955604225
39,34.7712448867798
30,26.943638864450957
17,15.300041807057871
30,34.56268837982353
30,30.635639079241322
27,25.62812485115764
31,29.898531012700925
50,36.15602607952415
61,55.71324064696849
27,23.252576422052368
38,38.97979994076506
9,9.432909453384905
21,22.7108911179074
19,21.31163957552996
42,29.22419214468337
27,23.672172136427655
16,20.780683845659365
39,28.04407169070928
27,30.20103726424631
30,27.728711333151477
43,45.77816099195353
12,21.070860196810585
32,32.49366117608277
35,32.747321667415456
27,29.81617387665677
45,50.08492802729121
11,11.570039439509719
27,30.4001331898691
13,14.843465966173971
20,25.565516660625878
43,38.84988354677089
46,41.181848718076274
63,46.01303702725183
22,17.97469736624676
38,30.365117298260593
43,36.530955514920166
13,16.50825423915898
26,32.13722180555517
19,31.79525373615463
29,28.878937167585388
17,20.11686442574273
21,19.682244186122098
24,16.37096097844609
30,20.58364672658927
46,48.05117850509377
10,12.095402588119322
24,22.292613924684485
23,22.53167986924632
12,16.597699166626704
8,10.00298017358879
41,39.807259956975415
12,14.434486269481852
27,32.08913899178462
17,23.054714769922896
15,10.845810612584348
28,27.859118479041694
10,9.052833041187567
35,26.587478515304905
42,44.30162372398535
35,39.876857868387006
24,21.971099461399312
61,49.15862156914365
12,13.21350603307474
36,38.01309071967245
32,22.062262432611078
26,29.511750077565374
19,20.18475110571955
15,15.789382586654066
38,38.37298880003155
41,33.90785666364247
46,41.01566410463816
57,58.976148237501285
21,21.435213808194163
20,15.777720816008886
17,8.179915212227632
9,9.718591568860019
17,17.2609830748142
14,10.821800260775076
9,10.24543836452927
48,63.810780587229964
20,16.33044056956725
18,17.95068162566985
30,35.55597538509802
35,41.27352376946017
31,28.84868765538284
48,50.144927239169036
2,13.769228517813314
53,49.87965433328978
19,18.888069183238233
65,53.264778671704185
15,13.889598287858451
19,25.56315348364371
20,13.575928160943548
35,30.74952439459567
20,20.423671989498256
37,37.24316037557289
17,17.466916586682636
24,27.385983947863643
21,31.145193756437784
50,49.69710497007496
8,10.279543615014088
6,12.388539910438942
28,32.22235796278745
19,25.2070599446854
25,21.218026502729796
47,55.52342071470015
25,20.829477002951652
12,16.44239674014968
47,39.49446470482509
37,33.9461692616848
29,32.46758752516296
48,50.35865804842628
28,26.460344519439822
28,22.185720128395868
25,25.46502096518632
46,40.69293093316327
24,27.076387332412093
44,36.42485658021251
30,29.202729561933616
42,59.40562444804279
38,37.86864196207044
9,12.085428051719083
6,10.251231411310552
56,45.469902017344154
12,13.679059904098972
28,30.009016648762703
28,30.348391865457682
32,33.66923828885588
26,27.725843100668857
13,10.836657973840113
9,12.681467861775172
14,16.917615299908906
25,21.028062584017984
23,18.340390090253912
27,36.128551783720624
37,39.812106760871494
31,29.161451385034155
21,20.990594943437976
12,12.622021003483088
11,13.198305042449405
41,41.18431252841661
38,39.35136301156816
27,20.18934964170092
13,24.354581046317314
9,11.421093463422013
22,25.308117471800152
43,31.945324958271737
13,12.30067511953643
41,45.09937599076576
14,15.164652084951353
22,24.380010829905554
26,32.04609622315178
22,22.973200261726966
49,40.591102698863075
37,26.991312433646108
35,31.072993900633683
25,30.030980499335364
30,26.48086297055169
55,49.73336258583806
32,29.691708772780327
15,13.273443448504754
19,19.43882214040899
33,33.9383011623467
27,28.31824546104418
20,16.110802595551622
19,23.981637541598044
19,24.97128621606835
28,26.350357877199855
13,15.06697423243573
26,26.375080739900188
24,21.720674201916186
12,12.719143137241659
31,26.420001084071504
51,54.66687253820315
33,38.25772992512812
5,9.853957327643716
23,21.65055016689089
10,11.234289250171724
8,16.614247056997474
31,38.446238457810885
42,33.761938068600315
9,8.198171924875933
13,17.61922630566743
42,43.14824372724878
40,43.08130030345346
20,21.152637141675047
20,19.61968027149257
52,44.39122880021838
17,18.74885643245956
50,54.369042897447265
14,15.469134018024288
19,15.156981149792188
31,37.91614095058877
24,17.52148388350873
38,35.763746778289466
43,40.32927784045678
26,23.21218555636934
17,18.290651037347327
9,18.02684197861655
36,41.10404549108178
24,29.89587069875257
61,65.17829089312279
23,27.06250472658993
32,32.97111477712126
40,32.87963616052942
83,66.26217158629271
42,48.21374188335588
14,12.045442848929465
72,79.30808458318086
27,20.43408112894918
12,16.515165988499454
29,37.38761940235208
34,27.385710252427952
25,16.923963976015035
13,14.923076072809554
36,37.74014044647045
26,26.49582367352745
25,33.937783534480545
54,56.2768769469463
36,26.545998203576545
20,20.52948190289236
41,36.705270554885445
26,32.48495377871723
35,35.490552787112364
33,36.92336201162914
59,53.73812104476717
23,30.135552294867658
30,36.153482834532824
45,51.67881534010879
19,21.720139061421285
28,30.74743584192395
12,9.861285358634948
40,38.777645230289956
61,52.860390009150535
51,56.06915451004395
25,24.644504034480764
44,42.211634287976736
34,33.702257058132126
32,31.987357309341554
36,45.04417592623851
6,14.513437570401837
40,46.494399207884655
36,30.108304164825483
24,26.574445242380627
13,15.194128986785334
42,44.65527662796081
38,35.27195556236008
12,21.25206085134926
45,37.2840732095773
21,25.32799011506355
32,32.326793581649014
19,21.092108188153926
61,63.43031512294611
9,11.664375391633737
16,22.147989556300868
18,18.856227032897394
47,34.02424706899171
53,69.37499007639602
54,50.44244761278048
22,24.41760174872031
42,39.72431158713188
17,20.631937904037347
27,21.29544341314248
26,27.90045972826212
30,19.367526315377255
14,14.89477776174456
19,14.473162959191384
35,31.134125055838172
49,45.23798898381891
32,35.38020808263784
17,20.20331989145067
13,13.616568749992723
21,16.50814005594756
16,19.83433660028987
61,53.526924941754736
33,39.31237365943697
56,47.63385351977487
14,14.87642863808406
38,43.203446165797956
12,11.710899569464159
25,34.2460589218894
21,34.01555060992343
11,17.343032410114127
26,22.020153297190284
28,26.96895035336511
25,24.30223373177087
59,68.62446995076023
48,52.1206526766713
30,28.273862890802228
43,58.331994884179835
11,17.449991375018225
32,29.690138444327154
33,31.749417457745047
30,28.34335959993401
52,44.0361284861592
27,25.738458323722277
14,20.64844451181745
35,28.806259774076956
54,44.75088427567188
19,19.27821641297196
33,25.694353515524398
40,41.512470722981064
16,15.743743320248006
28,25.909998710910703
12,17.760237947245543
16,17.781454426183235
21,22.874107353430624
35,31.125563360677
47,43.64349157949202
11,15.033162095073678
24,20.597473301462752
46,47.310183725613626
30,31.28756206038298
17,16.347517983710667
30,28.82347380000609
28,30.3546092070542
9,13.020818493488594
29,37.82691301213669
14,11.801902130117996
18,20.467490053893123
16,11.004848548843317
11,8.767217262791405
27,22.200139178108778
20,16.593168260661148
30,35.166891353496396
26,20.627947969799816
25,23.10021708222165
33,34.09591403108273
19,18.093818571814086
12,16.513886948579994
44,36.26989971496791
23,28.102603214289882
27,26.514750596228367
59,51.15558245283608
16,20.623413000129172
57,46.940853402908665
28,27.01144002293186
75,59.51368199246305
30,30.590456413968106
32,33.6748071888072
19,19.696344299275367
16,20.899875923576175
18,18.743266123589372
47,35.62740349566945
16,13.810062817453026
20,19.93962414879976
12,13.213817848448613
22,23.12522319883801
36,30.782678446916975
18,19.48701723401016
27,28.518237788854343
52,39.76290261847158
19,11.709965755404195
67,61.88048099799331
13,19.743133663002602
16,24.07099469247923
35,45.0024955664386
24,25.201737671439584
19,20.684053273814996
36,37.14902581952388
23,17.850289501488483
21,21.66987791025695
19,25.271144104982962
25,21.16933922181752
17,15.906899770124344
48,41.836776887274546
18,16.561034218843314
14,16.56243386736226
16,13.767772685344022
7,13.544532467583133
23,21.897630522840476
28,26.435633240697996
30,31.40632420312544
12,13.297163721172438
28,33.27577524647759
5,10.056878018731975
10,14.073725703859669
37,41.002879790270995
30,29.20985538790368
37,26.54421526586446
17,23.130830448750377
20,21.51978366852868
20,16.06064899061474
15,15.287133484801293
11,8.7039416076306
13,10.562431552963597
3,7.730493320676096
48,53.817524536168754
31,33.02994144606417
18,22.006275348141322
39,45.254617425323445
33,27.486967506042284
12,12.86062110256842
32,39.08211914128502
19,11.782071189758133
17,19.754406134279442
17,19.323054785228326
16,14.106711335563864
11,10.568618039650314
9,12.994350407115169
22,25.93572375483596
25,35.66705043883599
33,32.16454240190423
34,41.390317657392494
28,28.68921829300583
23,21.5366470290948
22,27.510095768798628
16,21.252363083454707
31,27.166428991217924
8,8.494830294438138
22,19.322103789497845
34,31.63815336610878
14,15.658563422330824
13,13.429215126679939
33,33.44354886694638
49,41.155654615686245
12,16.5648833804619
19,27.07920195495666
23,22.892558471379047
11,7.06950402040254
24,20.588441586554598
55,45.62392167159992
6,8.65967494051022
29,24.40520887237307
19,24.45004537779206
24,23.558731825765815
40,52.879157648532804
54,51.54102033061248
41,42.10451490263823
38,41.44350913811636
18,15.29302075114715
29,32.52567880373455
12,24.107497023573536
22,20.776796786559604
14,16.4629104124215
11,23.964431353031607
17,26.079240574749257
30,22.44416245001822
19,14.699845546301844
30,29.425361417694972
35,43.96227138473061
13,15.772143246304974
14,11.903206699081043
46,39.54514194213114
13,14.386081715247363
20,20.953775579119785
17,19.740440749734752
27,29.4309646707274
12,13.643580206574573
20,20.883932418190565
43,27.829705448063304
25,27.599208150931126
25,25.167910121763125
39,40.20933021410128
16,10.778575387412456
29,28.78163565979556
24,23.07380309409067
36,26.79426613973491
13,10.935972665575594
13,11.306133097016295
29,27.24905452947176
11,11.013251851434577
46,41.148583805577985
31,37.980124702872956
18,15.580356558128088
29,35.165449902252774
31,33.807738490940885
36,28.98322115718103
23,24.32835946714296
21,27.854580627397297
65,56.48014304549746
10,21.430146192354425
34,22.898902170514468
42,47.28113181535298
25,28.074934689827717
19,22.530681896216432
10,14.6567378916303
10,15.138551232028458
34,37.07879352064174
20,15.301455439745007
14,9.784383105783684
56,59.224254320452324
14,14.378392862946166
55,42.801732433129715
8,11.868439854968791
29,33.169998706247526
29,33.273715223625985
39,38.02398624970563
40,32.0812254878575
37,36.13363766155728
28,27.290238395963264
26,24.37349078888203
23,26.71981901102086
43,47.11258364685371
10,14.186448749652296
31,34.74798738041846
24,32.70869911330258
16,18.072477887849235
12,10.84162587914382
24,19.822869413079395
30,28.000735183879037
7,8.444799521771493
44,54.61134117301454
44,49.4967737353838
47,48.47853748173696
32,28.34177083300649
24,32.41092711998361
33,39.46796448291779
15,13.520959207805461
45,38.79982713049095
21,20.863842802004818
21,15.740488953001252
20,20.863703729123355
44,40.08370123492205
17,16.35449868062727
16,16.119069552080738
20,22.448076634336537
23,26.179916244229577
33,24.98122801952876
35,33.581555029849405
62,56.533257942215855
77,74.75152093949444
26,27.678255006875446
15,14.783696887542956
37,31.316404068431275
14,14.324531527178149
11,12.456678199739914
22,21.522708200809202
46,34.911384239064084
15,12.382975218225699
19,13.821552764445306
25,24.869620676617494
30,26.366828323851983
53,48.65718559262367
25,26.249829423589254
50,42.305116615776285
30,26.878578495124646
29,27.599208150931126
25,31.559195407883152
21,22.55535226920895
29,32.77830615363238
27,21.21224933297381
43,31.15257561341205
40,47.51117822500779
44,37.551489632085
23,29.73437894397194
65,84.15669427307583
19,19.78812511617464
22,21.150013030208694
18,18.430007241083825
23,21.958398741399414
32,26.310061803699597
21,16.26715257484377
20,16.462465924873744
47,63.34930668362824
9,11.893436586746436
46,55.84627173388983
24,30.33229278807854
19,21.866089868074077
12,15.016246451546476
6,13.3386212122246
15,18.549609324815883
20,20.92365011065294
39,39.01845009000468
16,9.595874201542228
32,25.92500448527057
35,32.88737917036052
38,34.69002958206673
19,21.400411677901594
23,24.241597628684282
31,26.669336410650487
22,26.48554782611534
33,31.660846336246873
17,16.75840950417561
22,26.89592292806903
63,60.36588788427382
24,31.310941612592803
35,27.186079967998246
21,20.056525151168813
43,50.64845465984938
11,13.305599924295842
60,49.92013427891758
46,40.83626426257085
13,10.752213639611158
23,26.374689564721354
15,13.967547808961067
11,16.500554070999932
39,47.34218479628417
25,38.45362700311198
15,16.46231824963202
48,39.12659133490224
36,39.24432587263074
24,25.82374755236908
30,20.222095986841587
18,15.799296440349693
27,21.560374677248518
26,29.850762885954346
40,42.32186414459268
28,29.23362912122642
46,49.088096621250926
24,25.896140916528754
18,19.232461667572824
40,38.165804438972344
22,18.86593554207026
23,28.14153274274032
17,14.36144473636674
19,24.91539825713069
34,31.80338010003627
32,29.819502509577895
25,16.411053683516847
15,10.743779220026305
14,14.865962338717688
34,31.36391371037747
28,27.585503586786906
70,73.86404604249174
49,39.45200482727554
12,10.211905376035123
43,34.77529129686909
47,49.086531238930164
95,71.90637427128902
26,33.58076469177323
28,34.21474290439609
62,50.280052419752735
20,22.03616168529647
34,40.67243661827348
28,26.84832229800436
17,14.926794496680259
36,34.30693780112865
40,47.40581780083566
32,27.959305408175187
56,42.32322357002076
62,71.52193845251284
38,35.83991477023323
53,45.49705586849943
23,14.431491579692809
24,22.786408718180546
21,23.211962087998206
57,53.29044006816258
16,17.592122022508573
26,27.154980188836777
11,7.875352057136224
43,35.41607790900819
8,12.39971135021973
17,17.643520514472733
19,20.592782168826783
46,40.70763898900929
36,43.31924394930127
12,15.914854347496533
17,23.03252902810926
17,11.692156620613876
23,17.519849776038075
18,15.827715389080234
30,32.71977892906992
26,23.923683831992427
24,21.062830899425517
7,12.039974882162824
14,21.128030157847412
42,46.19497342697116
39,45.34715742782088
43,43.00566979883867
25,29.358987117847086
18,15.145819521781608
14,20.175248701099868
11,15.955648321930232
47,59.63379690794293
33,28.43963782677445
45,34.57461227043082
17,18.842611410166903
25,21.099599277201797
18,20.61739907013019
23,22.096593550168027
29,33.715831010334306
8,10.61242105878014
33,41.090888163670186
17,18.351614036760054
26,27.376886554903923
37,32.7997253768837
48,41.99231038018039
14,18.90094214992817
23,26.520981604474564
25,30.359937514555583
10,9.800480376361246
55,56.38342533250223
15,14.361113655264779
31,32.26323275148709
13,14.915124076866945
17,15.650255014338146
37,37.83765995767808
9,13.065514480865767
44,39.70344613966435
11,11.740915978845976
26,25.483701085959183
42,36.949578360313936
17,13.471937426477862
42,41.71824278334442
36,32.43982545907148
7,16.749284191547666
28,24.328428732513068
36,47.08171010784303
54,54.0040121913074
19,23.11518936925231
33,25.11609046671055
18,20.891324308200694
17,19.791815828938148
18,12.143156203731479
17,20.04448204016102
13,13.490638817226174
34,36.93881572048019
27,27.024783942632986
28,32.33701810532924
39,40.71115426338766
37,33.94644146489656
28,21.583944753703108
30,28.803429765260393
50,41.401189202133125
52,42.987569894196284
8,11.266297545701686
13,9.32201463184473
50,44.884700053755125
18,20.908976517099454
36,31.63815036720526
69,71.90124282150285
33,36.92237065110312
48,49.291844975464294
43,35.85023509779551
30,32.8692573266802
33,35.635885610302225
39,32.39482737355114
47,46.789866469230525
18,16.293295768009315
34,40.15934669419142
34,32.80251334436558
27,30.278987113786705
20,20.840329509070834
14,16.444587880654538
14,12.747894192118828
22,20.133152593704857
44,58.65500673115904
32,29.81850427565761
11,10.001399670850455
24,27.04829054140829
34,32.96911859290757
19,24.29846898127074
14,14.572500984188832
36,49.990532161504746
18,14.932828757254399
22,19.5547270540495
55,53.417826522253584
38,47.02144946756345
14,12.812962241231551
49,49.626538950538766
24,18.4745208841169
21,29.975524350211924
10,11.691107735294217
36,37.02634277536628
30,38.546327415382805
23,28.613228352354657
44,53.17646513329406
24,22.575556756641028
66,65.55820111022898
15,15.559686970329546
83,89.07628281229445
29,30.691959943004946
12,9.622815885563247
22,20.950066391394333
18,14.133667459182544
9,10.695589217036169
40,34.55003696955269
24,24.35217906280875
20,22.504848154920232
15,17.71970764509287
11,12.682910551428295
24,28.21363383181917
29,31.34698218342922
38,29.625752273139586
43,35.297594667516634
10,10.797514505012327
23,17.50205573567654
36,35.09980809017681
20,20.938197254819944
10,15.026157366116456
13,19.907484549829128
13,10.623254798957412
25,20.792064508018807
12,9.434229725454463
7,16.8377975145167
10,11.254865608201984
13,10.906275706491853
23,17.95222372069602
17,16.635537960562072
22,29.879351529997756
62,74.81458170780103
37,45.00674166448868
17,17.69099750839384
14,8.449267796633638
39,42.85166829287504
28,26.75985043527691
55,57.785962945427585
20,22.361439718232738
61,50.61688449162095
19,13.399874278839956
61,61.19192386586856
31,33.45192281604888
51,41.28102122933191
33,34.99493437292834
46,47.720406717470574
36,40.609824867995926
25,22.49074818658444
39,42.639674002766355
15,11.53528403618591
25,22.710311664295656
20,22.43001825930724
38,39.371771174647165
23,22.759509333008516
25,22.597969625166893
31,32.03774177197075
10,13.029823752724221
15,17.45484540335247
56,51.09881281995129
30,31.86940924537212
23,28.736694051274675
11,10.878960293352623
63,54.02367929752744
16,18.740806300223017
14,22.149998911226657
50,44.07078275314167
44,39.891731731412904
44,33.60138931690152
12,18.813375437550565
29,32.110250238011986
10,11.586267311062716
23,24.154983389616962
31,28.353441890067522
59,59.15490000255452
26,27.567324819111104
37,29.003558675603834
23,26.37075969266424
46,37.98298291918209
35,32.025975183419895
6,8.203452932014672
27,28.889402991616503
45,45.067088975565404
29,35.750726090172535
60,72.80675351941032
26,22.47844295216605
11,24.355825868309335
43,40.009681633024044
20,24.688490818302697
17,20.17353879993391
37,50.591856721743994
48,54.33705301174048
35,34.554824447347286
22,13.720945970410963
35,28.29238066343023
23,29.93907559729322
27,28.134974870884093
45,32.903731035293646
33,32.922112450704276
50,45.293494851983944
49,45.423464405547776
21,19.52972193905837
29,31.425986238392614
14,11.14361721485004
35,36.42628032683112
11,12.644063040844372
42,44.446427770181614
7,14.06238025829667
28,34.39967822961967
22,17.797203774488736
27,35.200054636631855
10,12.740041931542688
23,28.12431803131846
52,48.826240161606265
53,49.69438333715024
39,33.54154499746147
33,38.69654389721215
42,36.537762352150544
25,16.543461718872344
4,11.472825108587966
40,38.07494678693392
7,9.808166051557077
59,45.12970118609992
21,22.8771395698107
76,64.52097704341354
33,38.20390347219514
42,35.72934937590231
38,37.040524053432826
14,14.3552643241781
21,20.307044021424417
19,17.77756824889309
51,47.20384126049938
27,18.703551770991133
44,41.00617415777476
71,72.2233953374761
12,11.361768474793617
18,27.04830855568064
15,10.641880227209876
35,39.52268980442813
46,41.59907515255561
45,34.79592729390262
39,35.55177884804145
41,37.690020636236696
17,26.755958244372458
27,23.403491707925163
63,52.98704803700932
18,16.74700767471022
26,25.317717153545765
48,46.361844067114
21,16.974128762479396
41,35.716750970769965
26,26.518250079871343
6,12.836958149984198
13,10.11530549748007
52,49.78309917443049
34,24.020976209930783
37,28.5980486726486
19,20.36943233775088
14,14.890074994416716
21,25.70690886835597
35,26.46113009996352
31,26.45243087179561
30,26.790206587008356
42,46.52908214922801
48,33.3673468396261
28,25.162587117961376
31,27.259668178885363
41,36.04101490191348
48,37.971674659769754
17,16.122243410203495
35,48.56566500461547
25,19.449046426713227
30,35.95651215358943
13,14.398278039994782
47,35.752889692736616
24,20.310533807049804
13,14.008075429806926
21,14.94858698696718
15,13.328641773154377
39,39.850277696718756
28,21.391246024958473
12,18.233036861531115
11,17.843225230908235
18,18.517832645677622
46,44.58754516996084
44,30.03405457534588
20,20.138313331691986
30,29.793975947219234
31,33.37871664797553
28,27.1380870948069
63,87.1104603700748
11,12.279720135220355
19,16.40921760811075
28,33.23262193828703
29,34.03364411354657
70,51.11239830444042
14,20.447453835061076
13,12.139760165880498
25,26.950314344716457
54,61.84539247341303
20,20.231920654877932
17,16.70649807573694
30,28.94433097453109
36,32.82743137114316
31,29.687797659099424
32,35.140329170605604
43,47.359905455830855
44,45.3439604132114
34,29.893483237566993
27,23.627450173240558
11,7.850113504691237
27,28.6830708493457
17,15.406989162557002
22,29.58938370763992
51,48.72958226052249
31,28.72119257037116
42,32.648087088411074
41,38.63317458164032
45,40.669319592765994
60,45.791981339165304
29,23.94554413264886
53,40.71932473544134
17,17.66808625699993
13,13.025763565754833
19,14.891255143601176
23,19.277839198495435
40,43.865156541004524
29,29.1161354342587
9,11.83954257665939
28,30.698618872159397
24,26.03661070071786
29,32.63187253317906
13,13.601252962974058
47,41.18816630903491
15,10.834766988015712
29,22.688372173209302
56,52.642400015519435
36,35.659911478648425
30,35.04398205644232
26,35.028296480902426
56,54.149555266408484
20,19.10502374128624
16,22.844095252274325
11,19.281417883475182
24,28.040829714018372
76,66.02542936645231
54,51.797452254559836
20,19.096272770076357
28,25.13704742696309
26,34.7667343498938
6,11.350859040147528
20,12.691598089589624
32,42.490284060845845
18,18.77512093267864
37,33.71625756821133
34,28.31263350825455
27,23.729150519586074
14,16.620330275615377
12,18.194961331350402
58,44.954982937297416
12,12.046799227197976
30,36.37952211899724
8,8.794390199698539
63,52.34761542480989
60,49.80234935078248
26,33.06312052275596
37,36.63055281770496
45,35.09748872250641
28,38.703941227082495
47,45.69145984613702
11,11.77523695151641
33,30.23805018285991
30,33.443671899966695
14,15.696056310707487
14,18.70982255061749
59,63.62871452057915
34,31.506697076913646
21,16.78936518191368
67,73.48310030114008
35,30.537377101294272
26,20.000237423388946
44,41.53548542634063
24,18.914605446123836
15,20.18495205779191
20,19.61060449324588
18,19.04076174794276
25,17.11779194189036
24,25.99054036910573
54,50.20311933962486
46,48.172232299098894
75,57.037303620477374
36,29.856976727364362
38,45.50651588842146
22,21.15795335122556
34,35.57837296569574
74,58.80554922002648
27,22.91934794626031
21,26.591926064551036
15,12.024765102146187
19,20.179717757727015
25,32.512319008190346
7,13.118749242064066
63,64.0570944986357
15,12.184446196334871
35,29.674523662715853
26,28.010012489864227
12,8.289419949544854
38,26.999488535484183
5,14.78953415131715
58,52.83899564175895
8,9.625466566709495
24,18.34932793216775
29,26.3016837726203
22,24.45004537779206
12,16.436376260508627
17,17.537590980262667
24,23.390143890840857
56,48.86019802057315
30,30.427498526234036
13,17.479296985790473
26,32.047517583164726
32,39.2431873818167
29,28.820863780412346
27,24.463052670222996
20,14.624344154640141
30,29.536264253450582
22,29.343557814132957
68,60.99064306269717
21,28.46128266277639
49,54.39272417629174
24,26.943845432167354
20,23.151549213413677
23,24.44892497397118
46,33.38260234266424
41,43.049931594007525
15,17.569333194043633
37,38.59210516898974
13,16.578737514983544
24,27.628031812144854
45,42.35532590507124
30,29.00618672463594
33,35.860029514477866
39,37.65569779564644
12,14.444851138267168
16,11.438890583256738
22,22.647522033600932
8,10.086897428661882
10,12.190069382296493
43,40.185687661772576
60,49.67991264674478
32,38.69647263222094
17,21.36131391833531
18,18.328464143019488
29,30.656430885208756
36,35.189269541079014
15,16.320196834892577
20,24.585556529380263
29,32.49668129474525
21,22.988179740927045
11,11.629084285946776
8,8.231772572748906
20,23.08174412794719
30,26.402091457763646
29,26.45243087179561
3,7.964731345743149
48,44.57502926877867
43,36.44841819349189
52,58.18821433289751
42,42.39560453482965
26,15.23186213856614
22,20.13351256521522
23,20.54959460232991
18,15.97581576104811
18,23.100949149483615
16,16.298290032480292
47,49.84327362870066
50,51.31494633381395
23,24.86029521804314
37,30.787379193638003
29,29.172397926213154
22,15.108470468805411
20,20.769335798510223
40,39.84372766669199
20,20.388634927547834
41,39.75296012892746
29,29.051200087540735
29,28.048997997307538
20,19.72254616025093
22,26.2333597259138
27,29.16643329227342
27,24.97075846540293
24,22.63122092526709
20,18.653728496819806
29,27.220779281342537
70,50.067885461618324
23,25.443331456098086
42,45.48546459133222
47,39.65224690076566
22,22.532401798971406
35,34.8902892202971
30,31.043054636026778
38,43.90826463569976
50,53.57811346090419
7,10.290417826037931
44,33.17279530899602
7,6.8782841110737625
11,12.004109790987943
44,39.8020370716884
32,35.094028749266826
21,22.91878533501362
25,25.342864027892485
45,34.66047482570867
39,41.7740102692616
43,34.152458362042786
23,22.40468803436497
7,11.779968991662463
33,24.67024616953282
50,46.61115830187954
47,42.14154248391803
21,26.196862200501783
38,32.55031714969569
42,41.124704718688704
15,13.294599410572957
16,16.3313243461895
9,11.406684659814513
34,29.23187678453208
23,21.582477815832526
20,26.85717607900893
40,31.452234501177276
17,16.656049753573548
24,25.912656375216603
26,25.098166672733747
34,32.20920283169245
46,42.211081361718236
18,22.945741332501694
34,25.168768336343994
31,22.754665352714277
21,25.945813505160363
35,35.87717705264309
45,53.456927144571054
33,27.830051487313433
17,22.265998903370235
13,10.169174643717035
41,42.93463009210058
27,23.493749492013958
22,28.72704176251698
38,43.138473249763436
29,28.214293489619337
25,31.39955191767364
19,16.51626807996734
43,31.829181940714797
27,28.37620653038432
14,14.880519707016077
43,44.61461578998962
39,41.06574003840277
11,10.381160260756747
19,17.676909010087666
28,20.50986863857352
33,32.090852712247106
4,11.17011739272906
37,37.5180657454291
22,19.443835621841476
38,36.14415661066572
36,33.43375634713864
25,26.126840921885425
25,29.93157697847392
32,30.7716941009326
17,22.45052907306775
13,15.090611425677574
33,33.69723397936335
59,52.36954467279986
15,15.844680486937955
17,18.656362972869793
46,60.3330552837626
21,20.964457568761322
24,26.392318676689097
53,63.2095650086276
18,14.457129352441322
38,40.61817891351711
31,34.25517594334832
28,27.33239998086919
33,40.48237515875785
43,45.436943978763615
58,55.64770579628758
55,52.07183173964861
13,15.639867845239584
9,11.64563860797021
36,30.15244080212265
44,36.444701982218426
13,20.599148986320124
31,35.748808722922135
50,56.34472775764478
44,39.510176863087096
25,24.700127240461207
29,26.051998884580378
18,24.321924483735508
43,48.32708247417838
21,23.96113937571881
41,47.801030144671735
37,42.905745997499665
13,10.53613101141295
28,22.17894726568229
13,11.602653456212202
43,34.889766729552264
11,17.01491064306683
35,32.129954358399914
9,11.336540027915278
67,63.32782258572057
15,12.960949791218695
22,21.66224494186816
13,13.058477238915732
30,35.29571595365555
44,43.53210667222959
56,57.02645403211699
27,32.466800802608816
50,53.70530013880907
51,45.05124300041307
47,54.23899367850011
14,16.33385572564041
27,30.858220806109234
46,54.59235007988239
32,30.04418765265393
35,34.82533378924676
39,40.34076821899173
22,18.32905548649186
40,30.22783755351089
46,34.40079436907921
8,12.462420406949612
26,26.837579769762534
26,31.85697621164784
48,36.78490517806487
8,9.85572262621867
21,18.69093881707421
15,10.84653011819509
49,43.44422722014747
57,53.748255084862684
13,19.892008084089394
23,20.57357598409518
52,41.24970146476268
39,42.32220324743325
26,28.282690928264685
16,16.530951937839312
13,12.460235492204633
29,26.64813182465732
17,15.70197662269435
62,58.858715157621
13,19.909880394988356
35,33.457889256321394
36,36.0439282586974
17,15.664881462542846
